Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.
19.07.2024 17:11:37;4,50;Kind Tageskarte;1;Bar;01116
19.07.2024 17:11:37;4,50;Kind Tageskarte;1;Bar;01116
19.07.2024 17:11:37;7,00;Erw. Tageskarte;1;Bar;01116
19.07.2024 17:16:45;7,00;Erw. Tageskarte;1;Bar;01117
19.07.2024 17:16:45;7,00;Erw. Tageskarte;1;Bar;01117
19.07.2024 17:20:02;4,50;Kind Tageskarte;1;Bar;01118
19.07.2024 17:20:02;4,50;Kind Tageskarte;1;Bar;01118
19.07.2024 17:20:02;4,50;Kind Tageskarte;1;Bar;01118
19.07.2024 17:25:27;4,50;Kind Tageskarte;1;Bar;01119
19.07.2024 17:48:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01120
19.07.2024 17:56:31;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01121
19.07.2024 17:57:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01122
19.07.2024 17:57:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01123
19.07.2024 17:57:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01123
19.07.2024 17:58:27;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01124
19.07.2024 17:59:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01125
19.07.2024 17:59:10;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;01125
19.07.2024 17:59:10;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;01125
19.07.2024 18:01:10;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01126
19.07.2024 18:01:43;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01127
19.07.2024 18:01:43;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01127
19.07.2024 18:03:59;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01128
19.07.2024 18:04:34;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01129
19.07.2024 18:05:35;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01130
19.07.2024 18:05:35;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01130
19.07.2024 18:08:24;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01131
19.07.2024 18:08:24;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01131
19.07.2024 18:08:24;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01131
19.07.2024 18:08:24;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01131
19.07.2024 18:08:24;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01131
19.07.2024 18:08:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01132
19.07.2024 18:08:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01132
19.07.2024 18:13:24;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01133
19.07.2024 18:16:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:16:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:16:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:16:25;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:16:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:16:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:16:25;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;01134
19.07.2024 18:18:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01135
19.07.2024 18:37:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01136
19.07.2024 19:29:43;-4,50;Kind Tageskarte;1;Bar;01137
19.07.2024 19:29:43;-7,00;Erw. Tageskarte;1;Bar;01137
19.07.2024 19:33:58;4,50;Kind Tageskarte;1;EC-Cash;01138
19.07.2024 19:33:58;7,00;Erw. Tageskarte;1;EC-Cash;01138
19.07.2024 19:51:08;-2.465,00;Entnahme: Entnahme;1;Bar;01139
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:23;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01140
20.07.2024 10:03:38;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01141
20.07.2024 10:03:59;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01142
20.07.2024 10:04:14;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;01143
20.07.2024 10:04:58;7,00;Erw. Tageskarte;1;Bar;01144
20.07.2024 10:05:24;7,00;Erw. Tageskarte;1;Bar;01145
20.07.2024 10:05:24;7,00;Erw. Tageskarte;1;Bar;01145
20.07.2024 10:07:04;7,00;Erw. Tageskarte;1;Bar;01146
20.07.2024 10:07:04;7,00;Erw. Tageskarte;1;Bar;01146
20.07.2024 10:07:04;18,00;Fam Tageskarte;1;Bar;01146
20.07.2024 10:07:27;7,00;Erw. Tageskarte;1;Bar;01147
20.07.2024 10:07:27;7,00;Erw. Tageskarte;1;Bar;01147
20.07.2024 10:07:57;7,00;Erw. Tageskarte;1;Bar;01148
20.07.2024 10:07:57;7,00;Erw. Tageskarte;1;Bar;01148
20.07.2024 10:09:38;4,50;Kind Tageskarte;1;EC-Cash;01149
20.07.2024 10:09:38;7,00;Erw. Tageskarte;1;EC-Cash;01149
20.07.2024 10:09:38;4,50;Kind Tageskarte;1;EC-Cash;01149
20.07.2024 10:09:54;7,00;Erw. Tageskarte;1;Bar;01150
20.07.2024 10:10:19;7,00;Erw. Tageskarte;1;Bar;01151
20.07.2024 10:10:19;7,00;Erw. Tageskarte;1;Bar;01151
20.07.2024 10:10:40;7,00;Erw. Tageskarte;1;Bar;01152
20.07.2024 10:10:40;4,50;Kind Tageskarte;1;Bar;01152
20.07.2024 10:12:15;18,00;Fam Tageskarte;1;EC-Cash;01153
20.07.2024 10:12:15;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;EC-Cash;01153
20.07.2024 10:13:10;4,50;Kind Tageskarte;1;EC-Cash;01154
20.07.2024 10:13:10;7,00;Erw. Tageskarte;1;EC-Cash;01154
20.07.2024 10:13:10;4,50;Kind Tageskarte;1;EC-Cash;01154
20.07.2024 10:14:00;7,00;Erw. Tageskarte;1;Bar;01155
20.07.2024 10:14:17;18,00;Fam Tageskarte;1;Bar;01156
20.07.2024 10:14:51;7,00;Erw. Tageskarte;1;Bar;01157
20.07.2024 10:15:19;18,00;Fam Tageskarte;1;Bar;01158
20.07.2024 10:15:39;18,00;Fam Tageskarte;1;Bar;01159
20.07.2024 10:16:58;18,00;Fam Tageskarte;1;Bar;01160
20.07.2024 10:18:50;16,00;Schwimminsel Babys;1;EC-Cash;01161
20.07.2024 10:19:26;7,00;Erw. Tageskarte;1;Bar;01162
20.07.2024 10:19:26;4,50;Kind Tageskarte;1;Bar;01162
20.07.2024 10:19:44;7,00;Erw. Tageskarte;1;Bar;01163
20.07.2024 10:19:44;7,00;Erw. Tageskarte;1;Bar;01163
20.07.2024 10:20:25;7,00;Erw. Tageskarte;1;Bar;01164
20.07.2024 10:20:25;4,50;Kind Tageskarte;1;Bar;01164
20.07.2024 10:21:33;7,00;Erw. Tageskarte;1;EC-Cash;01165
20.07.2024 10:21:33;7,00;Erw. Tageskarte;1;EC-Cash;01165
20.07.2024 10:21:58;7,00;Erw. Tageskarte;1;Bar;01166
20.07.2024 10:22:13;7,00;Erw. Tageskarte;1;Bar;01167
20.07.2024 10:22:48;7,00;Erw. Tageskarte;1;Bar;01168
20.07.2024 10:22:48;4,50;Kind Tageskarte;1;Bar;01168
20.07.2024 10:24:19;18,00;Fam Tageskarte;1;Bar;01169
20.07.2024 10:24:40;18,00;Fam Tageskarte;1;Bar;01170
20.07.2024 10:24:51;7,00;Erw. Tageskarte;1;Bar;01171
20.07.2024 10:24:51;7,00;Erw. Tageskarte;1;Bar;01171
20.07.2024 10:25:13;7,00;Erw. Tageskarte;1;Bar;01172
20.07.2024 10:25:13;7,00;Erw. Tageskarte;1;Bar;01172
20.07.2024 10:25:41;7,00;Erw. Tageskarte;1;Bar;01173
20.07.2024 10:25:41;4,50;Kind Tageskarte;1;Bar;01173
20.07.2024 10:26:59;7,00;Erw. Tageskarte;1;Bar;01174
20.07.2024 10:26:59;7,00;Erw. Tageskarte;1;Bar;01174
20.07.2024 10:29:09;7,00;Erw. Tageskarte;1;Bar;01175
20.07.2024 10:29:09;7,00;Erw. Tageskarte;1;Bar;01175
20.07.2024 10:29:09;7,00;Erw. Tageskarte;1;Bar;01175
20.07.2024 10:29:38;18,00;Fam Tageskarte;1;Bar;01176
20.07.2024 10:30:19;18,00;Fam Tageskarte;1;Bar;01177
20.07.2024 10:31:35;7,00;Erw. Tageskarte;1;Bar;01178
20.07.2024 10:31:35;7,00;Erw. Tageskarte;1;Bar;01178
20.07.2024 10:31:35;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;01178
20.07.2024 10:32:04;7,00;Erw. Tageskarte;1;Bar;01179
20.07.2024 10:32:04;7,00;Erw. Tageskarte;1;Bar;01179
20.07.2024 10:32:45;7,00;Erw. Tageskarte;1;Bar;01180
20.07.2024 10:32:45;7,00;Erw. Tageskarte;1;Bar;01180
20.07.2024 10:33:13;7,00;Erw. Tageskarte;1;Bar;01181
20.07.2024 10:33:13;7,00;Erw. Tageskarte;1;Bar;01181
20.07.2024 10:33:53;7,00;Erw. Tageskarte;1;Bar;01182
20.07.2024 10:33:53;7,00;Erw. Tageskarte;1;Bar;01182
20.07.2024 10:34:42;7,00;Erw. Tageskarte;1;Bar;01183
20.07.2024 10:34:42;4,50;Kind Tageskarte;1;Bar;01183
20.07.2024 10:34:42;4,50;Kind Tageskarte;1;Bar;01183
20.07.2024 10:35:15;4,50;Kind Tageskarte;1;Bar;01184
20.07.2024 10:35:33;18,00;Fam Tageskarte;1;Bar;01185
20.07.2024 10:36:14;18,00;Fam Tageskarte;1;Bar;01186
20.07.2024 10:36:34;7,00;Erw. Tageskarte;1;Bar;01187
20.07.2024 10:36:34;7,00;Erw. Tageskarte;1;Bar;01187
20.07.2024 10:36:53;7,00;Erw. Tageskarte;1;Bar;01188
20.07.2024 10:36:53;7,00;Erw. Tageskarte;1;Bar;01188
20.07.2024 10:37:38;18,00;Fam Tageskarte;1;Bar;01189
20.07.2024 10:38:11;7,00;Erw. Tageskarte;1;Bar;01190
20.07.2024 10:38:11;7,00;Erw. Tageskarte;1;Bar;01190
20.07.2024 10:40:56;15,00;RGA Familienkart 15 €;1;Bar;01191
20.07.2024 10:42:47;18,00;Fam Tageskarte;1;EC-Cash;01192
20.07.2024 10:42:47;7,00;Erw. Tageskarte;1;EC-Cash;01192
20.07.2024 10:43:27;7,00;Erw. Tageskarte;1;Bar;01193
20.07.2024 10:43:27;7,00;Erw. Tageskarte;1;Bar;01193
20.07.2024 10:45:11;18,00;Fam Tageskarte;1;Bar;01194
20.07.2024 10:45:15;7,00;Erw. Tageskarte;1;Bar;01195
20.07.2024 10:49:07;4,50;Kind Tageskarte;1;Bar;01196
20.07.2024 10:49:07;7,00;Erw. Tageskarte;1;Bar;01196
20.07.2024 10:53:06;7,00;Erw. Tageskarte;1;Bar;01197
20.07.2024 10:54:49;4,50;Kind Tageskarte;1;Bar;01198
20.07.2024 10:54:49;7,00;Erw. Tageskarte;1;Bar;01198
20.07.2024 10:55:43;18,00;Fam Tageskarte;1;EC-Cash;01199
20.07.2024 10:57:00;18,00;Fam Tageskarte;1;EC-Cash;01200
20.07.2024 10:57:14;4,50;Kind Tageskarte;1;Bar;01201
20.07.2024 10:57:40;4,50;Stadtpass ab 18 Jahre;1;Bar;01202
20.07.2024 10:57:40;4,00;Stadtpass bis 18 Jahre;1;Bar;01202
20.07.2024 10:58:05;4,50;Stadtpass ab 18 Jahre;1;Bar;01203
20.07.2024 10:58:55;4,50;Stadtpass ab 18 Jahre;1;Bar;01204
20.07.2024 11:00:06;7,00;Erw. Tageskarte;1;EC-Cash;01205
20.07.2024 11:00:21;7,00;Erw. Tageskarte;1;Bar;01206
20.07.2024 11:01:32;18,00;Fam Tageskarte;1;Bar;01207
20.07.2024 11:03:00;7,00;Erw. Tageskarte;1;EC-Cash;01208
20.07.2024 11:03:00;7,00;Erw. Tageskarte;1;EC-Cash;01208
20.07.2024 11:03:22;7,00;Erw. Tageskarte;1;Bar;01209
20.07.2024 11:03:22;4,50;Kind Tageskarte;1;Bar;01209
20.07.2024 11:03:49;7,00;Erw. Tageskarte;1;Bar;01210
20.07.2024 11:03:49;7,00;Erw. Tageskarte;1;Bar;01210
20.07.2024 11:04:18;7,00;Erw. Tageskarte;1;Bar;01211
20.07.2024 11:04:58;7,00;Erw. Tageskarte;1;Bar;01212
20.07.2024 11:05:12;7,00;Erw. Tageskarte;1;Bar;01213
20.07.2024 11:08:20;7,00;Erw. Tageskarte;1;EC-Cash;01214
20.07.2024 11:08:20;4,50;Kind Tageskarte;1;EC-Cash;01214
20.07.2024 11:10:59;18,00;Fam Tageskarte;1;Bar;01215
20.07.2024 11:12:32;18,00;Fam Tageskarte;1;EC-Cash;01216
20.07.2024 11:12:44;7,00;Erw. Tageskarte;1;Bar;01217
20.07.2024 11:16:00;7,00;Erw. Tageskarte;1;EC-Cash;01218
20.07.2024 11:16:00;7,00;Erw. Tageskarte;1;EC-Cash;01218
20.07.2024 11:16:33;18,00;Fam Tageskarte;1;Bar;01219
20.07.2024 11:17:15;18,00;Fam Tageskarte;1;Bar;01220
20.07.2024 11:19:01;7,00;Erw. Tageskarte;1;Bar;01221
20.07.2024 11:19:01;4,50;Kind Tageskarte;1;Bar;01221
20.07.2024 11:19:49;7,00;Erw. Tageskarte;1;Bar;01222
20.07.2024 11:19:49;4,50;Kind Tageskarte;1;Bar;01222
20.07.2024 11:23:00;7,00;Erw. Tageskarte;1;Bar;01223
20.07.2024 11:23:01;4,50;Kind Tageskarte;1;Bar;01223
20.07.2024 11:25:28;7,00;Erw. Tageskarte;1;Bar;01224
20.07.2024 11:25:28;7,00;Erw. Tageskarte;1;Bar;01224
20.07.2024 11:26:21;18,00;Fam Tageskarte;1;Bar;01225
20.07.2024 11:26:50;18,00;Fam Tageskarte;1;Bar;01226
20.07.2024 11:27:50;7,00;Erw. Tageskarte;1;Bar;01227
20.07.2024 11:27:50;7,00;Erw. Tageskarte;1;Bar;01227
20.07.2024 11:30:01;4,50;Kind Tageskarte;1;Bar;01228
20.07.2024 11:30:01;4,50;Kind Tageskarte;1;Bar;01228
20.07.2024 11:32:23;18,00;Fam Tageskarte;1;EC-Cash;01229
20.07.2024 11:32:53;4,50;Kind Tageskarte;1;Bar;01230
20.07.2024 11:32:53;7,00;Erw. Tageskarte;1;Bar;01230
20.07.2024 11:35:09;7,00;Erw. Tageskarte;1;Bar;01231
20.07.2024 11:35:09;7,00;Erw. Tageskarte;1;Bar;01231
20.07.2024 11:35:09;7,00;Erw. Tageskarte;1;Bar;01231
20.07.2024 11:38:05;7,00;Erw. Tageskarte;1;Bar;01232
20.07.2024 11:38:05;4,50;Kind Tageskarte;1;Bar;01232
20.07.2024 11:40:39;4,50;Kind Tageskarte;1;Bar;01233
20.07.2024 11:40:39;4,50;Kind Tageskarte;1;Bar;01233
20.07.2024 11:40:39;7,00;Erw. Tageskarte;1;Bar;01233
20.07.2024 11:41:22;4,50;Kind Tageskarte;1;Bar;01234
20.07.2024 11:42:07;7,00;Erw. Tageskarte;1;Bar;01235
20.07.2024 11:42:07;7,00;Erw. Tageskarte;1;Bar;01235
20.07.2024 11:42:07;7,00;Erw. Tageskarte;1;Bar;01235
20.07.2024 11:42:50;18,00;Fam Tageskarte;1;EC-Cash;01236
20.07.2024 11:43:10;7,00;Erw. Tageskarte;1;Bar;01237
20.07.2024 11:43:10;7,00;Erw. Tageskarte;1;Bar;01237
20.07.2024 11:43:51;7,00;Erw. Tageskarte;1;Bar;01238
20.07.2024 11:43:51;7,00;Erw. Tageskarte;1;Bar;01238
20.07.2024 11:44:19;7,00;Erw. Tageskarte;1;Bar;01239
20.07.2024 11:44:45;7,00;Erw. Tageskarte;1;Bar;01240
20.07.2024 11:44:45;4,50;Kind Tageskarte;1;Bar;01240
20.07.2024 11:46:07;4,50;Kind Tageskarte;1;Bar;01241
20.07.2024 11:52:59;7,00;Erw. Tageskarte;1;Bar;01242
20.07.2024 11:52:59;4,50;Kind Tageskarte;1;Bar;01242
20.07.2024 11:54:11;7,00;Erw. Tageskarte;1;Bar;01243
20.07.2024 11:54:11;4,50;Kind Tageskarte;1;Bar;01243
20.07.2024 11:54:30;7,00;Erw. Tageskarte;1;Bar;01244
20.07.2024 11:54:30;4,50;Kind Tageskarte;1;Bar;01244
20.07.2024 11:55:17;4,50;Kind Tageskarte;1;Bar;01245
20.07.2024 11:55:17;4,50;Kind Tageskarte;1;Bar;01245
20.07.2024 11:55:17;4,50;Kind Tageskarte;1;Bar;01245
20.07.2024 11:55:17;7,00;Erw. Tageskarte;1;Bar;01245
20.07.2024 11:55:47;7,00;Erw. Tageskarte;1;Bar;01246
20.07.2024 11:55:47;7,00;Erw. Tageskarte;1;Bar;01246
20.07.2024 11:56:14;4,50;Kind Tageskarte;1;Bar;01247
20.07.2024 11:56:14;7,00;Erw. Tageskarte;1;Bar;01247
20.07.2024 11:56:14;4,50;Kind Tageskarte;1;Bar;01247
20.07.2024 11:57:06;7,00;Erw. Tageskarte;1;EC-Cash;01248
20.07.2024 12:00:53;18,00;Fam Tageskarte;1;EC-Cash;01249
20.07.2024 12:02:53;7,00;Erw. Tageskarte;1;EC-Cash;01250
20.07.2024 12:02:53;7,00;Erw. Tageskarte;1;EC-Cash;01250
20.07.2024 12:04:32;18,00;Fam Tageskarte;1;Bar;01251
20.07.2024 12:04:32;7,00;Erw. Tageskarte;1;Bar;01251
20.07.2024 12:04:32;7,00;Erw. Tageskarte;1;Bar;01251
20.07.2024 12:05:42;18,00;Fam Tageskarte;1;Bar;01252
20.07.2024 12:06:25;7,00;Erw. Tageskarte;1;Bar;01253
20.07.2024 12:06:25;4,50;Kind Tageskarte;1;Bar;01253
20.07.2024 12:07:11;18,00;Fam Tageskarte;1;Bar;01254
20.07.2024 12:08:32;7,00;Erw. Tageskarte;1;Bar;01255
20.07.2024 12:09:20;4,50;Kind Tageskarte;1;Bar;01256
20.07.2024 12:10:05;7,00;Erw. Tageskarte;1;Bar;01257
20.07.2024 12:10:05;7,00;Erw. Tageskarte;1;Bar;01257
20.07.2024 12:12:49;18,00;Fam Tageskarte;1;EC-Cash;01258
20.07.2024 12:13:37;7,00;Erw. Tageskarte;1;Bar;01259
20.07.2024 12:13:37;7,00;Erw. Tageskarte;1;Bar;01259
20.07.2024 12:14:04;7,00;Erw. Tageskarte;1;Bar;01260
20.07.2024 12:14:04;7,00;Erw. Tageskarte;1;Bar;01260
20.07.2024 12:14:04;7,00;Erw. Tageskarte;1;Bar;01260
20.07.2024 12:15:14;4,50;Kind Tageskarte;1;Bar;01261
20.07.2024 12:15:19;4,50;Kind Tageskarte;1;Bar;01262
20.07.2024 12:15:36;4,50;Kind Tageskarte;1;Bar;01263
20.07.2024 12:16:47;7,00;Erw. Tageskarte;1;Bar;01264
20.07.2024 12:18:40;18,00;Fam Tageskarte;1;Bar;01265
20.07.2024 12:20:58;18,00;Fam Tageskarte;1;Bar;01266
20.07.2024 12:21:19;2,00;Schwimmnudel;1;Bar;01267
20.07.2024 12:22:31;18,00;Fam Tageskarte;1;Bar;01268
20.07.2024 12:23:44;7,00;Erw. Tageskarte;1;Bar;01269
20.07.2024 12:23:44;4,50;Kind Tageskarte;1;Bar;01269
20.07.2024 12:23:44;4,50;Kind Tageskarte;1;Bar;01269
20.07.2024 12:25:21;7,00;Erw. Tageskarte;1;Bar;01270
20.07.2024 12:25:21;7,00;Erw. Tageskarte;1;Bar;01270
20.07.2024 12:25:31;3,00;Wasserball;1;Bar;01271
20.07.2024 12:27:11;7,00;Erw. Tageskarte;1;Bar;01272
20.07.2024 12:27:11;7,00;Erw. Tageskarte;1;Bar;01272
20.07.2024 12:29:16;18,00;Fam Tageskarte;1;Bar;01273
20.07.2024 12:29:16;3,00;Wasserspielring;1;Bar;01273
20.07.2024 12:29:39;18,00;Fam Tageskarte;1;Bar;01274
20.07.2024 12:31:17;18,00;Fam Tageskarte;1;EC-Cash;01275
20.07.2024 12:31:50;4,50;Kind Tageskarte;1;Bar;01276
20.07.2024 12:31:50;7,00;Erw. Tageskarte;1;Bar;01276
20.07.2024 12:32:35;4,50;Kind Tageskarte;1;Bar;01277
20.07.2024 12:32:35;7,00;Erw. Tageskarte;1;Bar;01277
20.07.2024 12:32:35;4,50;Kind Tageskarte;1;Bar;01277
20.07.2024 12:32:44;7,00;Erw. Tageskarte;1;Bar;01278
20.07.2024 12:32:44;7,00;Erw. Tageskarte;1;Bar;01278
20.07.2024 12:33:22;7,00;Erw. Tageskarte;1;Bar;01279
20.07.2024 12:33:22;7,00;Erw. Tageskarte;1;Bar;01279
20.07.2024 12:34:12;60,00;Zehnerkarte Erwachsen;1;Bar;01280
20.07.2024 12:35:51;7,00;Erw. Tageskarte;1;Bar;01281
20.07.2024 12:35:51;7,00;Erw. Tageskarte;1;Bar;01281
20.07.2024 12:37:12;4,50;Kind Tageskarte;1;Bar;01282
20.07.2024 12:37:41;4,50;Kind Tageskarte;1;Bar;01283
20.07.2024 12:38:20;4,50;Kind Tageskarte;1;Bar;01284
20.07.2024 12:38:20;7,00;Erw. Tageskarte;1;Bar;01284
20.07.2024 12:38:20;4,50;Kind Tageskarte;1;Bar;01284
20.07.2024 12:39:07;18,00;Fam Tageskarte;1;Bar;01285
20.07.2024 12:39:24;7,00;Erw. Tageskarte;1;Bar;01286
20.07.2024 12:39:28;7,00;Erw. Tageskarte;1;Bar;01287
20.07.2024 12:40:01;18,00;Fam Tageskarte;1;Bar;01288
20.07.2024 12:41:26;4,50;Kind Tageskarte;1;EC-Cash;01289
20.07.2024 12:41:26;7,00;Erw. Tageskarte;1;EC-Cash;01289
20.07.2024 12:41:26;4,50;Kind Tageskarte;1;EC-Cash;01289
20.07.2024 12:42:24;18,00;Fam Tageskarte;1;EC-Cash;01290
20.07.2024 12:44:50;18,00;Fam Tageskarte;1;EC-Cash;01291
20.07.2024 12:45:26;7,00;Erw. Tageskarte;1;Bar;01292
20.07.2024 12:46:03;7,00;Erw. Tageskarte;1;EC-Cash;01293
20.07.2024 12:46:20;7,00;Erw. Tageskarte;1;Bar;01294
20.07.2024 12:46:49;4,50;Kind Tageskarte;1;Bar;01295
20.07.2024 12:46:49;4,50;Kind Tageskarte;1;Bar;01295
20.07.2024 12:47:17;7,00;Erw. Tageskarte;1;Bar;01296
20.07.2024 12:47:17;7,00;Erw. Tageskarte;1;Bar;01296
20.07.2024 12:47:59;7,00;Erw. Tageskarte;1;Bar;01297
20.07.2024 12:47:59;7,00;Erw. Tageskarte;1;Bar;01297
20.07.2024 12:48:40;4,50;Kind Tageskarte;1;Bar;01298
20.07.2024 12:48:40;7,00;Erw. Tageskarte;1;Bar;01298
20.07.2024 12:48:50;18,00;Fam Tageskarte;1;Bar;01299
20.07.2024 12:50:41;7,00;Erw. Tageskarte;1;Bar;01300
20.07.2024 12:50:41;4,50;Kind Tageskarte;1;Bar;01300
20.07.2024 12:50:41;7,00;Erw. Tageskarte;1;Bar;01300
20.07.2024 12:50:41;7,00;Erw. Tageskarte;1;Bar;01300
20.07.2024 12:50:41;7,00;Erw. Tageskarte;1;Bar;01300
20.07.2024 12:51:21;3,00;Wasserball;1;Bar;01301
20.07.2024 12:53:12;7,00;Erw. Tageskarte;1;Bar;01302
20.07.2024 12:53:12;4,50;Kind Tageskarte;1;Bar;01302
20.07.2024 12:53:46;7,00;Erw. Tageskarte;1;Bar;01303
20.07.2024 12:53:46;4,50;Kind Tageskarte;1;Bar;01303
20.07.2024 12:54:03;7,00;Erw. Tageskarte;1;Bar;01304
20.07.2024 12:54:54;7,00;Erw. Tageskarte;1;Bar;01305
20.07.2024 12:54:54;4,50;Kind Tageskarte;1;Bar;01305
20.07.2024 12:54:54;4,50;Kind Tageskarte;1;Bar;01305
20.07.2024 12:55:54;4,50;Kind Tageskarte;1;Bar;01306
20.07.2024 12:55:54;7,00;Erw. Tageskarte;1;Bar;01306
20.07.2024 12:55:54;4,50;Kind Tageskarte;1;Bar;01306
20.07.2024 12:56:18;4,50;Kind Tageskarte;1;Bar;01307
20.07.2024 12:57:18;4,00;Stadtpass bis 18 Jahre;1;Bar;01308
20.07.2024 12:58:39;4,50;Kind Tageskarte;1;Bar;01309
20.07.2024 12:58:58;18,00;Fam Tageskarte;1;Bar;01310
20.07.2024 13:00:14;7,00;Erw. Tageskarte;1;Bar;01311
20.07.2024 13:00:14;4,50;Kind Tageskarte;1;Bar;01311
20.07.2024 13:00:14;7,00;Erw. Tageskarte;1;Bar;01311
20.07.2024 13:01:13;7,00;Erw. Tageskarte;1;Bar;01312
20.07.2024 13:01:43;4,50;Kind Tageskarte;1;Bar;01313
20.07.2024 13:01:43;4,50;Kind Tageskarte;1;Bar;01313
20.07.2024 13:02:24;7,00;Erw. Tageskarte;1;Bar;01314
20.07.2024 13:02:57;7,00;Erw. Tageskarte;1;Bar;01315
20.07.2024 13:03:51;4,50;Kind Tageskarte;1;Bar;01316
20.07.2024 13:03:51;7,00;Erw. Tageskarte;1;Bar;01316
20.07.2024 13:04:09;7,00;Erw. Tageskarte;1;Bar;01317
20.07.2024 13:04:09;7,00;Erw. Tageskarte;1;Bar;01317
20.07.2024 13:04:09;7,00;Erw. Tageskarte;1;Bar;01317
20.07.2024 13:04:17;7,00;Erw. Tageskarte;1;Bar;01318
20.07.2024 13:05:39;3,00;Wasserspielring;1;Bar;01319
20.07.2024 13:06:10;3,00;Wasserball;1;Bar;01320
20.07.2024 13:06:10;3,00;Wasserspielring;1;Bar;01320
20.07.2024 13:06:37;4,50;Kind Tageskarte;1;Bar;01321
20.07.2024 13:07:09;7,00;Erw. Tageskarte;1;Bar;01322
20.07.2024 13:07:09;7,00;Erw. Tageskarte;1;Bar;01322
20.07.2024 13:07:43;7,00;Erw. Tageskarte;1;Bar;01323
20.07.2024 13:07:43;4,50;Kind Tageskarte;1;Bar;01323
20.07.2024 13:07:43;4,50;Kind Tageskarte;1;Bar;01323
20.07.2024 13:08:44;4,50;Kind Tageskarte;1;Bar;01324
20.07.2024 13:08:44;4,50;Kind Tageskarte;1;Bar;01324
20.07.2024 13:08:44;7,00;Erw. Tageskarte;1;Bar;01324
20.07.2024 13:09:09;7,00;Erw. Tageskarte;1;Bar;01325
20.07.2024 13:09:26;4,50;Kind Tageskarte;1;Bar;01326
20.07.2024 13:10:48;7,00;Erw. Tageskarte;1;Bar;01327
20.07.2024 13:10:48;4,50;Kind Tageskarte;1;Bar;01327
20.07.2024 13:11:05;4,50;Kind Tageskarte;1;Bar;01328
20.07.2024 13:11:55;37,00;Zehnerkarte    Ermäßigt;1;Bar;01329
